shift_description,date,start_time,end_time,duration_minutes,shift_id,task,invigilator_id,weekday,campus
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB022,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB072,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB024,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB031,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB059,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB036,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB051,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB070,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB010,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB069,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB028,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB029,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB032,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB046,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB067,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB008,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB050,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB009,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB052,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB053,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB055,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB056,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB014,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB058,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB054,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,LTK_CBCT,CB013,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,LTK_CBCT,CB036,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,LTK_CBCT,CB051,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,LTK_CBCT,CB070,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,LTK_CBCT,CB010,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,LTK_CBCT,CB031,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,LTK_CBCT,CB028,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,LTK_CBCT,CB029,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,LTK_CBCT,CB032,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,LTK_CBCT,CB046,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,LTK_CBCT,CB067,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,LTK_CBCT,CB008,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,LTK_CBCT,CB050,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,LTK_CBCT,CB009,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,LTK_CBCT,CB052,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,LTK_CBCT,CB053,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,LTK_CBCT,CB055,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,LTK_CBCT,CB056,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,LTK_CBCT,CB014,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,LTK_CBCT,CB058,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,LTK_CBCT,CB054,Thứ 6,Cơ sở 1
"Thứ 7, 13/06/2026, Ca 1: 07g00-09g30",2026-06-13,07:00,09:30,150,20260613_1,LTK_CBCT,CB002,Thứ 7,Cơ sở 1
"Thứ 7, 13/06/2026, Ca 1: 07g00-09g30",2026-06-13,07:00,09:30,150,20260613_1,LTK_CBCT,CB066,Thứ 7,Cơ sở 1
"Thứ 7, 13/06/2026, Ca 1: 07g00-09g30",2026-06-13,07:00,09:30,150,20260613_1,LTK_CBCT,CB001,Thứ 7,Cơ sở 1
"Thứ 7, 13/06/2026, Ca 1: 07g00-09g30",2026-06-13,07:00,09:30,150,20260613_1,LTK_CBCT,CB064,Thứ 7,Cơ sở 1
"Thứ 7, 13/06/2026, Ca 2: 09g30-12g00",2026-06-13,09:30,12:00,150,20260613_2,DiAn_CBCT,CB073,Thứ 7,Cơ sở 2
"Thứ 7, 13/06/2026, Ca 2: 09g30-12g00",2026-06-13,09:30,12:00,150,20260613_2,DiAn_CBCT,CB063,Thứ 7,Cơ sở 2
"Thứ 7, 13/06/2026, Ca 2: 09g30-12g00",2026-06-13,09:30,12:00,150,20260613_2,DiAn_CBCT,CB017,Thứ 7,Cơ sở 2
"Thứ 7, 13/06/2026, Ca 2: 09g30-12g00",2026-06-13,09:30,12:00,150,20260613_2,DiAn_CBCT,CB018,Thứ 7,Cơ sở 2
"Thứ 7, 13/06/2026, Ca 2: 09g30-12g00",2026-06-13,09:30,12:00,150,20260613_2,DiAn_CBCT,CB005,Thứ 7,Cơ sở 2
"Thứ 7, 13/06/2026, Ca 2: 09g30-12g00",2026-06-13,09:30,12:00,150,20260613_2,DiAn_CBCT,CB003,Thứ 7,Cơ sở 2
"Thứ 7, 13/06/2026, Ca 2: 09g30-12g00",2026-06-13,09:30,12:00,150,20260613_2,LTK_CBCT,CB066,Thứ 7,Cơ sở 1
"Thứ 7, 13/06/2026, Ca 2: 09g30-12g00",2026-06-13,09:30,12:00,150,20260613_2,LTK_CBCT,CB001,Thứ 7,Cơ sở 1
"Thứ 7, 13/06/2026, Ca 3: 13g00-15g30",2026-06-13,13:00,15:30,150,20260613_3,DiAn_CBCT,CB073,Thứ 7,Cơ sở 2
"Thứ 7, 13/06/2026, Ca 3: 13g00-15g30",2026-06-13,13:00,15:30,150,20260613_3,DiAn_CBCT,CB063,Thứ 7,Cơ sở 2
"Thứ 7, 13/06/2026, Ca 3: 13g00-15g30",2026-06-13,13:00,15:30,150,20260613_3,DiAn_CBCT,CB020,Thứ 7,Cơ sở 2
"Thứ 7, 13/06/2026, Ca 3: 13g00-15g30",2026-06-13,13:00,15:30,150,20260613_3,DiAn_CBCT,CB018,Thứ 7,Cơ sở 2
"Thứ 7, 13/06/2026, Ca 3: 13g00-15g30",2026-06-13,13:00,15:30,150,20260613_3,DiAn_CBCT,CB005,Thứ 7,Cơ sở 2
"Thứ 7, 13/06/2026, Ca 3: 13g00-15g30",2026-06-13,13:00,15:30,150,20260613_3,DiAn_CBCT,CB003,Thứ 7,Cơ sở 2
"Thứ 7, 13/06/2026, Ca 3: 13g00-15g30",2026-06-13,13:00,15:30,150,20260613_3,LTK_CBCT,CB002,Thứ 7,Cơ sở 1
"Thứ 7, 13/06/2026, Ca 3: 13g00-15g30",2026-06-13,13:00,15:30,150,20260613_3,LTK_CBCT,CB066,Thứ 7,Cơ sở 1
"Thứ 7, 13/06/2026, Ca 3: 13g00-15g30",2026-06-13,13:00,15:30,150,20260613_3,LTK_CBCT,CB001,Thứ 7,Cơ sở 1
"Thứ 7, 13/06/2026, Ca 3: 13g00-15g30",2026-06-13,13:00,15:30,150,20260613_3,LTK_CBCT,CB034,Thứ 7,Cơ sở 1
"Thứ 7, 13/06/2026, Ca 4: 15g30-18g00",2026-06-13,15:30,18:00,150,20260613_4,DiAn_CBCT,CB073,Thứ 7,Cơ sở 2
"Thứ 7, 13/06/2026, Ca 4: 15g30-18g00",2026-06-13,15:30,18:00,150,20260613_4,DiAn_CBCT,CB063,Thứ 7,Cơ sở 2
"Thứ 7, 13/06/2026, Ca 4: 15g30-18g00",2026-06-13,15:30,18:00,150,20260613_4,DiAn_CBCT,CB020,Thứ 7,Cơ sở 2
"Thứ 7, 13/06/2026, Ca 4: 15g30-18g00",2026-06-13,15:30,18:00,150,20260613_4,DiAn_CBCT,CB018,Thứ 7,Cơ sở 2
"Thứ 7, 13/06/2026, Ca 4: 15g30-18g00",2026-06-13,15:30,18:00,150,20260613_4,DiAn_CBCT,CB005,Thứ 7,Cơ sở 2
"Thứ 7, 13/06/2026, Ca 4: 15g30-18g00",2026-06-13,15:30,18:00,150,20260613_4,DiAn_CBCT,CB003,Thứ 7,Cơ sở 2
"Thứ 7, 13/06/2026, Ca 4: 15g30-18g00",2026-06-13,15:30,18:00,150,20260613_4,LTK_CBCT,CB002,Thứ 7,Cơ sở 1
"Thứ 7, 13/06/2026, Ca 4: 15g30-18g00",2026-06-13,15:30,18:00,150,20260613_4,LTK_CBCT,CB066,Thứ 7,Cơ sở 1
"Thứ 7, 13/06/2026, Ca 4: 15g30-18g00",2026-06-13,15:30,18:00,150,20260613_4,LTK_CBCT,CB001,Thứ 7,Cơ sở 1
"Thứ 7, 13/06/2026, Ca 4: 15g30-18g00",2026-06-13,15:30,18:00,150,20260613_4,LTK_CBCT,CB034,Thứ 7,Cơ sở 1
"Thứ 2, 08/06/2026, Ca 1: 07g00-09g30",2026-06-08,07:00,09:30,150,20260608_1,DiAn_CBCT,CB063,Thứ 2,Cơ sở 2
"Thứ 2, 08/06/2026, Ca 1: 07g00-09g30",2026-06-08,07:00,09:30,150,20260608_1,LTK_CBCT,CB006,Thứ 2,Cơ sở 1
"Thứ 2, 08/06/2026, Ca 2: 09g30-12g00",2026-06-08,09:30,12:00,150,20260608_2,DiAn_CBCT,CB063,Thứ 2,Cơ sở 2
"Thứ 2, 08/06/2026, Ca 2: 09g30-12g00",2026-06-08,09:30,12:00,150,20260608_2,LTK_CBCT,CB006,Thứ 2,Cơ sở 1
"Thứ 2, 08/06/2026, Ca 2: 09g30-12g00",2026-06-08,09:30,12:00,150,20260608_2,LTK_CBCT,CB065,Thứ 2,Cơ sở 1
"Thứ 2, 08/06/2026, Ca 3: 13g00-15g30",2026-06-08,13:00,15:30,150,20260608_3,DiAn_CBCT,CB063,Thứ 2,Cơ sở 2
"Thứ 2, 08/06/2026, Ca 3: 13g00-15g30",2026-06-08,13:00,15:30,150,20260608_3,LTK_CBCT,CB006,Thứ 2,Cơ sở 1
"Thứ 2, 08/06/2026, Ca 3: 13g00-15g30",2026-06-08,13:00,15:30,150,20260608_3,LTK_CBCT,CB065,Thứ 2,Cơ sở 1
"Thứ 2, 08/06/2026, Ca 4: 15g30-18g00",2026-06-08,15:30,18:00,150,20260608_4,DiAn_CBCT,CB063,Thứ 2,Cơ sở 2
"Thứ 2, 08/06/2026, Ca 4: 15g30-18g00",2026-06-08,15:30,18:00,150,20260608_4,LTK_CBCT,CB006,Thứ 2,Cơ sở 1
"Thứ 2, 08/06/2026, Ca 4: 15g30-18g00",2026-06-08,15:30,18:00,150,20260608_4,LTK_CBCT,CB065,Thứ 2,Cơ sở 1
"Thứ 3, 09/06/2026, Ca 3: 13g00-15g30",2026-06-09,13:00,15:30,150,20260609_3,LTK_CBCT,CB006,Thứ 3,Cơ sở 1
"Thứ 3, 09/06/2026, Ca 3: 13g00-15g30",2026-06-09,13:00,15:30,150,20260609_3,LTK_CBCT,CB065,Thứ 3,Cơ sở 1
"Thứ 3, 09/06/2026, Ca 4: 15g30-18g00",2026-06-09,15:30,18:00,150,20260609_4,DiAn_CBCT,CB063,Thứ 3,Cơ sở 2
"Thứ 4, 10/06/2026, Ca 1: 07g00-09g30",2026-06-10,07:00,09:30,150,20260610_1,DiAn_CBCT,CB063,Thứ 4,Cơ sở 2
"Thứ 4, 10/06/2026, Ca 1: 07g00-09g30",2026-06-10,07:00,09:30,150,20260610_1,LTK_CBCT,CB006,Thứ 4,Cơ sở 1
"Thứ 4, 10/06/2026, Ca 2: 09g30-12g00",2026-06-10,09:30,12:00,150,20260610_2,DiAn_CBCT,CB063,Thứ 4,Cơ sở 2
"Thứ 4, 10/06/2026, Ca 3: 13g00-15g30",2026-06-10,13:00,15:30,150,20260610_3,DiAn_CBCT,CB063,Thứ 4,Cơ sở 2
"Thứ 4, 10/06/2026, Ca 4: 15g30-18g00",2026-06-10,15:30,18:00,150,20260610_4,DiAn_CBCT,CB063,Thứ 4,Cơ sở 2
"Thứ 5, 11/06/2026, Ca1 : 07g00-09g30",2026-06-11,07:00,09:30,150,20260611_1,DiAn_CBCT,CB063,Thứ 5,Cơ sở 2
"Thứ 6, 12/06/2026, Ca 1: 07g00-09g30",2026-06-12,07:00,09:30,150,20260612_1,DiAn_CBCT,CB063,Thứ 6,Cơ sở 2
"Thứ 6, 12/06/2026, Ca 1: 07g00-09g30",2026-06-12,07:00,09:30,150,20260612_1,LTK_CBCT,CB006,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 2: 09g30-12g00",2026-06-12,09:30,12:00,150,20260612_2,LTK_CBCT,CB006,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 2: 09g30-12g00",2026-06-12,09:30,12:00,150,20260612_2,LTK_CBCT,CB065,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,DiAn_CBCT,CB063,Thứ 6,Cơ sở 2
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB006,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 3: 13g00-15g30",2026-06-12,13:00,15:30,150,20260612_3,LTK_CBCT,CB065,Thứ 6,Cơ sở 1
"Thứ 6, 12/06/2026, Ca 4: 15g30-18g00",2026-06-12,15:30,18:00,150,20260612_4,DiAn_CBCT,CB063,Thứ 6,Cơ sở 2
